EVENT,BOUT,URL,EVENT_NUMBER,MAIN_FIGHTER_1,MAIN_FIGHTER_2
UFC 160: Velasquez vs Silva 2,Glover Teixeira vs. James Te Huna,http://ufcstats.com/fight-details/5f87dc7d18517d87,160,Glover Teixeira,James Te Huna
UFC 160: Velasquez vs Silva 2,TJ Grant vs. Gray Maynard,http://ufcstats.com/fight-details/9dd931fd20d6c886,160,TJ Grant,Gray Maynard
UFC 160: Velasquez vs Silva 2,Donald Cerrone vs. KJ Noons,http://ufcstats.com/fight-details/3f19bab8de698eb0,160,Donald Cerrone,KJ Noons
UFC 160: Velasquez vs Silva 2,Mike Pyle vs. Rick Story,http://ufcstats.com/fight-details/d236fe0f180312e3,160,Mike Pyle,Rick Story
UFC 160: Velasquez vs Silva 2,Dennis Bermudez vs. Max Holloway,http://ufcstats.com/fight-details/149a0b38fa02e647,160,Dennis Bermudez,Max Holloway
UFC 160: Velasquez vs Silva 2,Robert Whittaker vs. Colton Smith,http://ufcstats.com/fight-details/3333fdbe86a763fb,160,Robert Whittaker,Colton Smith
UFC 160: Velasquez vs Silva 2,Khabib Nurmagomedov vs. Abel Trujillo,http://ufcstats.com/fight-details/e1d33aa47b35d021,160,Khabib Nurmagomedov,Abel Trujillo
UFC 160: Velasquez vs Silva 2,Stephen Thompson vs. Nah-Shon Burrell,http://ufcstats.com/fight-details/a6ba04a54eb7e8fa,160,Stephen Thompson,Nah-Shon Burrell
UFC 160: Velasquez vs Silva 2,George Roop vs. Brian Bowles,http://ufcstats.com/fight-details/1260d0031a5e469d,160,George Roop,Brian Bowles
UFC 160: Velasquez vs Silva 2,Jeremy Stephens vs. Estevan Payan,http://ufcstats.com/fight-details/172dfd6cab9b627b,160,Jeremy Stephens,Estevan Payan
UFC on FX: Belfort vs. Rockhold,Vitor Belfort vs. Luke Rockhold,http://ufcstats.com/fight-details/110d18c0953bde1d,,Vitor Belfort,Luke Rockhold
UFC on FX: Belfort vs. Rockhold,Jacare Souza vs. Chris Camozzi,http://ufcstats.com/fight-details/ac269f99e4e53634,,Jacare Souza,Chris Camozzi
UFC on FX: Belfort vs. Rockhold,Rafael Dos Anjos vs. Evan Dunham,http://ufcstats.com/fight-details/05f8696303709939,,Rafael Dos Anjos,Evan Dunham
UFC on FX: Belfort vs. Rockhold,Rafael Natal vs. Joao Zeferino,http://ufcstats.com/fight-details/59bb17087b12ad35,,Rafael Natal,Joao Zeferino
UFC on FX: Belfort vs. Rockhold,Nik Lentz vs. Hacran Dias,http://ufcstats.com/fight-details/cf5f9da861c5e63f,,Nik Lentz,Hacran Dias
UFC on FX: Belfort vs. Rockhold,Francisco Trinaldo vs. Mike Rio,http://ufcstats.com/fight-details/91f33ac24fb39eca,,Francisco Trinaldo,Mike Rio
UFC on FX: Belfort vs. Rockhold,Gleison Tibau vs. John Cholish,http://ufcstats.com/fight-details/edc4e54d5258eea8,,Gleison Tibau,John Cholish
UFC on FX: Belfort vs. Rockhold,Paulo Thiago vs. Michel Prazeres,http://ufcstats.com/fight-details/4b4c4df2778538d9,,Paulo Thiago,Michel Prazeres
UFC on FX: Belfort vs. Rockhold,Iuri Alcantara vs. Iliarde Santos,http://ufcstats.com/fight-details/019b88d4ac875ae4,,Iuri Alcantara,Iliarde Santos
UFC on FX: Belfort vs. Rockhold,Fabio Maldonado vs. Roger Hollett,http://ufcstats.com/fight-details/11249454ed5fd71f,,Fabio Maldonado,Roger Hollett
UFC on FX: Belfort vs. Rockhold,John Lineker vs. Azamat Gashimov,http://ufcstats.com/fight-details/8aff100107d0ba11,,John Lineker,Azamat Gashimov
UFC on FX: Belfort vs. Rockhold,Jussier Formiga vs. Chris Cariaso,http://ufcstats.com/fight-details/caa56c26127bf7e8,,Jussier Formiga,Chris Cariaso
UFC on FX: Belfort vs. Rockhold,Lucas Martins vs. Jeremy Larsen,http://ufcstats.com/fight-details/eacfc05c3e5ead5e,,Lucas Martins,Jeremy Larsen
UFC 159: Jones vs Sonnen,Jon Jones vs. Chael Sonnen,http://ufcstats.com/fight-details/8151421edf24a821,159,Jon Jones,Chael Sonnen
UFC 159: Jones vs Sonnen,Michael Bisping vs. Alan Belcher,http://ufcstats.com/fight-details/1ac61e415deca2fe,159,Michael Bisping,Alan Belcher
UFC 159: Jones vs Sonnen,Roy Nelson vs. Cheick Kongo,http://ufcstats.com/fight-details/04e6a26fe2a4017d,159,Roy Nelson,Cheick Kongo
UFC 159: Jones vs Sonnen,Phil Davis vs. Vinny Magalhaes,http://ufcstats.com/fight-details/c29850ed8d9d1073,159,Phil Davis,Vinny Magalhaes
UFC 159: Jones vs Sonnen,Jim Miller vs. Pat Healy,http://ufcstats.com/fight-details/bb59b82bddc96cca,159,Jim Miller,Pat Healy
UFC 159: Jones vs Sonnen,Rustam Khabilov vs. Yancy Medeiros,http://ufcstats.com/fight-details/59ad5b88804afbf5,159,Rustam Khabilov,Yancy Medeiros
UFC 159: Jones vs Sonnen,Ovince Saint Preux vs. Gian Villante,http://ufcstats.com/fight-details/523e8ca343a0becc,159,Ovince Saint Preux,Gian Villante
UFC 159: Jones vs Sonnen,Sara McMann vs. Sheila Gaff,http://ufcstats.com/fight-details/fb30b2752d3dc1eb,159,Sara McMann,Sheila Gaff
UFC 159: Jones vs Sonnen,Bryan Caraway vs. Johnny Bedford,http://ufcstats.com/fight-details/372a0456aa4ff6cf,159,Bryan Caraway,Johnny Bedford
UFC 159: Jones vs Sonnen,Cody McKenzie vs. Leonard Garcia,http://ufcstats.com/fight-details/44ad16cd4e6c93d7,159,Cody McKenzie,Leonard Garcia
UFC 159: Jones vs Sonnen,Steven Siler vs. Kurt Holobaugh,http://ufcstats.com/fight-details/6d6a1834e0d18f0c,159,Steven Siler,Kurt Holobaugh
UFC on FOX: Henderson vs Melendez,Benson Henderson vs. Gilbert Melendez,http://ufcstats.com/fight-details/6599a94704d56719,,Benson Henderson,Gilbert Melendez
UFC on FOX: Henderson vs Melendez,Daniel Cormier vs. Frank Mir,http://ufcstats.com/fight-details/4dd561df1ca58ab8,,Daniel Cormier,Frank Mir
UFC on FOX: Henderson vs Melendez,Josh Thomson vs. Nate Diaz,http://ufcstats.com/fight-details/56ce29bdb1fe9abf,,Josh Thomson,Nate Diaz
UFC on FOX: Henderson vs Melendez,Matt Brown vs. Jordan Mein,http://ufcstats.com/fight-details/004885f7983f4658,,Matt Brown,Jordan Mein
UFC on FOX: Henderson vs Melendez,Chad Mendes vs. Darren Elkins,http://ufcstats.com/fight-details/d13ea6559225991f,,Chad Mendes,Darren Elkins
UFC on FOX: Henderson vs Melendez,Francis Carmont vs. Lorenz Larkin,http://ufcstats.com/fight-details/3566c8e9d3a9caa8,,Francis Carmont,Lorenz Larkin
UFC on FOX: Henderson vs Melendez,Myles Jury vs. Ramsey Nijem,http://ufcstats.com/fight-details/704adfae22d0dfb8,,Myles Jury,Ramsey Nijem
UFC on FOX: Henderson vs Melendez,Joseph Benavidez vs. Darren Uyenoyama,http://ufcstats.com/fight-details/a6797238f9f98644,,Joseph Benavidez,Darren Uyenoyama
UFC on FOX: Henderson vs Melendez,Jorge Masvidal vs. Tim Means,http://ufcstats.com/fight-details/786033c27fdaa020,,Jorge Masvidal,Tim Means
UFC on FOX: Henderson vs Melendez,TJ Dillashaw vs. Hugo Viana,http://ufcstats.com/fight-details/b229ee2997b70d16,,TJ Dillashaw,Hugo Viana
UFC on FOX: Henderson vs Melendez,Anthony Njokuani vs. Roger Bowling,http://ufcstats.com/fight-details/56ad1de1924984ad,,Anthony Njokuani,Roger Bowling
UFC on FOX: Henderson vs Melendez,Yoel Romero vs. Clifford Starks,http://ufcstats.com/fight-details/c8a48abe3263f796,,Yoel Romero,Clifford Starks
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,Urijah Faber vs. Scott Jorgensen,http://ufcstats.com/fight-details/b4d0659f60c8aa7c,,Urijah Faber,Scott Jorgensen
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,Kelvin Gastelum vs. Uriah Hall,http://ufcstats.com/fight-details/f286aad7b3558b21,,Kelvin Gastelum,Uriah Hall
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,Cat Zingano vs. Miesha Tate,http://ufcstats.com/fight-details/2594287e8fa31404,,Cat Zingano,Miesha Tate
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,Travis Browne vs. Gabriel Gonzaga,http://ufcstats.com/fight-details/5ba1e6f5519074c9,,Travis Browne,Gabriel Gonzaga
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,Robert McDaniel vs. Gilbert Smith,http://ufcstats.com/fight-details/dc85144d1d945076,,Robert McDaniel,Gilbert Smith
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,Josh Samman vs. Kevin Casey,http://ufcstats.com/fight-details/5067fe22dbc4baff,,Josh Samman,Kevin Casey
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,Luke Barnatt vs. Collin Hart,http://ufcstats.com/fight-details/8c8468ed2878dc0a,,Luke Barnatt,Collin Hart
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,Dylan Andrews vs. Jimmy Quinlan,http://ufcstats.com/fight-details/adf590055f922f5b,,Dylan Andrews,Jimmy Quinlan
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,Clint Hester vs. Bristol Marunde,http://ufcstats.com/fight-details/40a43ffdd1624bed,,Clint Hester,Bristol Marunde
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,Cole Miller vs. Bart Palaszewski,http://ufcstats.com/fight-details/4f850f7e35d85bb8,,Cole Miller,Bart Palaszewski
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,Maximo Blanco vs. Sam Sicilia,http://ufcstats.com/fight-details/0a5a021cb11299bf,,Maximo Blanco,Sam Sicilia
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,Daniel Pineda vs. Justin Lawrence,http://ufcstats.com/fight-details/ae0fdb792308b0f8,,Daniel Pineda,Justin Lawrence
UFC on FUEL TV: Mousasi vs Latifi,Gegard Mousasi vs. Ilir Latifi,http://ufcstats.com/fight-details/3509779ebe302d06,,Gegard Mousasi,Ilir Latifi
UFC on FUEL TV: Mousasi vs Latifi,Ross Pearson vs. Ryan Couture,http://ufcstats.com/fight-details/fa520c5834cda94e,,Ross Pearson,Ryan Couture
UFC on FUEL TV: Mousasi vs Latifi,Matt Mitrione vs. Philip De Fries,http://ufcstats.com/fight-details/a89b9eeacdb85ec1,,Matt Mitrione,Philip De Fries
UFC on FUEL TV: Mousasi vs Latifi,Brad Pickett vs. Mike Easton,http://ufcstats.com/fight-details/4e69c86d09c9f782,,Brad Pickett,Mike Easton
UFC on FUEL TV: Mousasi vs Latifi,Diego Brandao vs. Pablo Garza,http://ufcstats.com/fight-details/f3ebaf9af44c1e6d,,Diego Brandao,Pablo Garza
UFC on FUEL TV: Mousasi vs Latifi,Akira Corassani vs. Robert Peralta,http://ufcstats.com/fight-details/53467e6296c2e5e6,,Akira Corassani,Robert Peralta
UFC on FUEL TV: Mousasi vs Latifi,Reza Madadi vs. Michael Johnson,http://ufcstats.com/fight-details/bc0779b232828e67,,Reza Madadi,Michael Johnson
UFC on FUEL TV: Mousasi vs Latifi,Tor Troeng vs. Adam Cella,http://ufcstats.com/fight-details/7047b70f28c2d2fd,,Tor Troeng,Adam Cella
UFC on FUEL TV: Mousasi vs Latifi,Adlan Amagov vs. Chris Spang,http://ufcstats.com/fight-details/9eb1ce435cc1536e,,Adlan Amagov,Chris Spang
UFC on FUEL TV: Mousasi vs Latifi,Conor McGregor vs. Marcus Brimage,http://ufcstats.com/fight-details/24393bea0c4cf49a,,Conor McGregor,Marcus Brimage
UFC on FUEL TV: Mousasi vs Latifi,Ryan LaFlare vs. Ben Alloway,http://ufcstats.com/fight-details/8b0ff8defc1a14f4,,Ryan LaFlare,Ben Alloway
UFC on FUEL TV: Mousasi vs Latifi,Tom Lawlor vs. Michael Kuiper,http://ufcstats.com/fight-details/438f5404c43303b8,,Tom Lawlor,Michael Kuiper
UFC on FUEL TV: Mousasi vs Latifi,Papy Abedi vs. Besam Yousef,http://ufcstats.com/fight-details/e67e15cc6578d1c3,,Papy Abedi,Besam Yousef
UFC 158: St-Pierre vs Diaz,Georges St-Pierre vs. Nick Diaz,http://ufcstats.com/fight-details/e5e3c3a055df3016,158,Georges St-Pierre,Nick Diaz
UFC 158: St-Pierre vs Diaz,Johny Hendricks vs. Carlos Condit,http://ufcstats.com/fight-details/29398b15b94c3847,158,Johny Hendricks,Carlos Condit
UFC 158: St-Pierre vs Diaz,Jake Ellenberger vs. Nate Marquardt,http://ufcstats.com/fight-details/5adcbd20eed3795d,158,Jake Ellenberger,Nate Marquardt
UFC 158: St-Pierre vs Diaz,Chris Camozzi vs. Nick Ring,http://ufcstats.com/fight-details/79dcde3ad50f6165,158,Chris Camozzi,Nick Ring
UFC 158: St-Pierre vs Diaz,Mike Ricci vs. Colin Fletcher,http://ufcstats.com/fight-details/cc6e74d0558b7340,158,Mike Ricci,Colin Fletcher
UFC 158: St-Pierre vs Diaz,Patrick Cote vs. Bobby Voelker,http://ufcstats.com/fight-details/d0797451df1de80f,158,Patrick Cote,Bobby Voelker
UFC 158: St-Pierre vs Diaz,Darren Elkins vs. Antonio Carvalho,http://ufcstats.com/fight-details/7b9de06ef8c09ba6,158,Darren Elkins,Antonio Carvalho
UFC 158: St-Pierre vs Diaz,Jordan Mein vs. Dan Miller,http://ufcstats.com/fight-details/b6c46c3c239e7863,158,Jordan Mein,Dan Miller
UFC 158: St-Pierre vs Diaz,John Makdessi vs. Daron Cruickshank,http://ufcstats.com/fight-details/0bd0ca01a255038c,158,John Makdessi,Daron Cruickshank
UFC 158: St-Pierre vs Diaz,Rick Story vs. Quinn Mulhern,http://ufcstats.com/fight-details/9030c92a161afaf9,158,Rick Story,Quinn Mulhern
UFC 158: St-Pierre vs Diaz,TJ Dillashaw vs. Issei Tamura,http://ufcstats.com/fight-details/9c3db86db300119e,158,TJ Dillashaw,Issei Tamura
UFC 158: St-Pierre vs Diaz,George Roop vs. Reuben Duran,http://ufcstats.com/fight-details/8e4650807ea06626,158,George Roop,Reuben Duran
UFC on FUEL TV: Silva vs. Stann,Wanderlei Silva vs. Brian Stann,http://ufcstats.com/fight-details/e2b547e64f6532bb,,Wanderlei Silva,Brian Stann
UFC on FUEL TV: Silva vs. Stann,Mark Hunt vs. Stefan Struve,http://ufcstats.com/fight-details/c996b2ff10a915b1,,Mark Hunt,Stefan Struve
UFC on FUEL TV: Silva vs. Stann,Diego Sanchez vs. Takanori Gomi,http://ufcstats.com/fight-details/1acde2739237c4f8,,Diego Sanchez,Takanori Gomi
UFC on FUEL TV: Silva vs. Stann,Yushin Okami vs. Hector Lombard,http://ufcstats.com/fight-details/e830cb1df07f3466,,Yushin Okami,Hector Lombard
UFC on FUEL TV: Silva vs. Stann,Rani Yahya vs. Mizuto Hirota,http://ufcstats.com/fight-details/1dcc880fc80e6332,,Rani Yahya,Mizuto Hirota
UFC on FUEL TV: Silva vs. Stann,Dong Hyun Kim vs. Siyar Bahadurzada,http://ufcstats.com/fight-details/e0bdef2580715030,,Dong Hyun Kim,Siyar Bahadurzada
UFC on FUEL TV: Silva vs. Stann,Brad Tavares vs. Riki Fukuda,http://ufcstats.com/fight-details/c79c00f5443c2f6e,,Brad Tavares,Riki Fukuda
UFC on FUEL TV: Silva vs. Stann,Takeya Mizugaki vs. Bryan Caraway,http://ufcstats.com/fight-details/7af713ee9e3006eb,,Takeya Mizugaki,Bryan Caraway
UFC on FUEL TV: Silva vs. Stann,Kazuki Tokudome vs. Cristiano Marcello,http://ufcstats.com/fight-details/8666332154fc6f4a,,Kazuki Tokudome,Cristiano Marcello
UFC on FUEL TV: Silva vs. Stann,Alex Caceres vs. Kyung Ho Kang,http://ufcstats.com/fight-details/be70a2f68f6ad3e7,,Alex Caceres,Kyung Ho Kang
UFC on FUEL TV: Silva vs. Stann,Hyun Gyu Lim vs. Marcelo Guimaraes,http://ufcstats.com/fight-details/68e1a69423360900,,Hyun Gyu Lim,Marcelo Guimaraes
UFC 157: Rousey vs Carmouche,Ronda Rousey vs. Liz Carmouche,http://ufcstats.com/fight-details/e9e6023dbba9a8b0,157,Ronda Rousey,Liz Carmouche
UFC 157: Rousey vs Carmouche,Lyoto Machida vs. Dan Henderson,http://ufcstats.com/fight-details/ee43dc83049ecc8d,157,Lyoto Machida,Dan Henderson
UFC 157: Rousey vs Carmouche,Urijah Faber vs. Ivan Menjivar,http://ufcstats.com/fight-details/785c0e68b34ea383,157,Urijah Faber,Ivan Menjivar
UFC 157: Rousey vs Carmouche,Court McGee vs. Josh Neer,http://ufcstats.com/fight-details/db43605f10bd67b4,157,Court McGee,Josh Neer
UFC 157: Rousey vs Carmouche,Robbie Lawler vs. Josh Koscheck,http://ufcstats.com/fight-details/b4db19e62f087a7f,157,Robbie Lawler,Josh Koscheck
UFC 157: Rousey vs Carmouche,Brendan Schaub vs. Lavar Johnson,http://ufcstats.com/fight-details/50eb4822a74a417e,157,Brendan Schaub,Lavar Johnson
UFC 157: Rousey vs Carmouche,Michael Chiesa vs. Anton Kuivanen,http://ufcstats.com/fight-details/69f8e2ba5d1048d4,157,Michael Chiesa,Anton Kuivanen
UFC 157: Rousey vs Carmouche,Dennis Bermudez vs. Matt Grice,http://ufcstats.com/fight-details/80769cf090fa34dd,157,Dennis Bermudez,Matt Grice
UFC 157: Rousey vs Carmouche,Sam Stout vs. Caros Fodor,http://ufcstats.com/fight-details/2b3a1c063245e280,157,Sam Stout,Caros Fodor
UFC 157: Rousey vs Carmouche,Kenny Robertson vs. Brock Jardine,http://ufcstats.com/fight-details/2a8ff828e4891b82,157,Kenny Robertson,Brock Jardine
UFC 157: Rousey vs Carmouche,Neil Magny vs. Jon Manley,http://ufcstats.com/fight-details/919ddc634c54ad20,157,Neil Magny,Jon Manley
UFC 157: Rousey vs Carmouche,Nah-Shon Burrell vs. Yuri Villefort,http://ufcstats.com/fight-details/69ca032aaef2e3d0,157,Nah-Shon Burrell,Yuri Villefort
UFC on FUEL TV: Barao vs McDonald,Renan Barao vs. Michael McDonald,http://ufcstats.com/fight-details/3dbf17b9946d26db,,Renan Barao,Michael McDonald
UFC on FUEL TV: Barao vs McDonald,Cub Swanson vs. Dustin Poirier,http://ufcstats.com/fight-details/493b7a8e3253b133,,Cub Swanson,Dustin Poirier
UFC on FUEL TV: Barao vs McDonald,Jimi Manuwa vs. Cyrille Diabate,http://ufcstats.com/fight-details/2968840a5f24ce9f,,Jimi Manuwa,Cyrille Diabate
UFC on FUEL TV: Barao vs McDonald,Gunnar Nelson vs. Jorge Santiago,http://ufcstats.com/fight-details/7549887ba7ae86e6,,Gunnar Nelson,Jorge Santiago
UFC on FUEL TV: Barao vs McDonald,James Te Huna vs. Ryan Jimmo,http://ufcstats.com/fight-details/635ef1f12a60e9d7,,James Te Huna,Ryan Jimmo
UFC on FUEL TV: Barao vs McDonald,Che Mills vs. Matthew Riddle,http://ufcstats.com/fight-details/287c71b9017c5769,,Che Mills,Matthew Riddle
UFC on FUEL TV: Barao vs McDonald,Renee Forte vs. Terry Etim,http://ufcstats.com/fight-details/e27a9b4b4a46f091,,Renee Forte,Terry Etim
UFC on FUEL TV: Barao vs McDonald,Danny Castillo vs. Paul Sass,http://ufcstats.com/fight-details/530558f01ac425af,,Danny Castillo,Paul Sass
UFC on FUEL TV: Barao vs McDonald,Andy Ogle vs. Josh Grispi,http://ufcstats.com/fight-details/d607908be8b19273,,Andy Ogle,Josh Grispi
UFC on FUEL TV: Barao vs McDonald,Tom Watson vs. Stanislav Nedkov,http://ufcstats.com/fight-details/22a574162e2ebcf6,,Tom Watson,Stanislav Nedkov
UFC on FUEL TV: Barao vs McDonald,Vaughan Lee vs. Motonobu Tezuka,http://ufcstats.com/fight-details/f509d5ffcc3f46fe,,Vaughan Lee,Motonobu Tezuka
UFC on FUEL TV: Barao vs McDonald,Phil Harris vs. Ulysses Gomez,http://ufcstats.com/fight-details/16ba92318ff66d4a,,Phil Harris,Ulysses Gomez
UFC 156: Aldo vs Edgar,Jose Aldo vs. Frankie Edgar,http://ufcstats.com/fight-details/1c4e4b3358089960,156,Jose Aldo,Frankie Edgar
UFC 156: Aldo vs Edgar,Rogerio Nogueira vs. Rashad Evans,http://ufcstats.com/fight-details/031eac0f0f85d0bf,156,Rogerio Nogueira,Rashad Evans
UFC 156: Aldo vs Edgar,Antonio Silva vs. Alistair Overeem,http://ufcstats.com/fight-details/21419797f539de5e,156,Antonio Silva,Alistair Overeem
UFC 156: Aldo vs Edgar,Demian Maia vs. Jon Fitch,http://ufcstats.com/fight-details/171eb38b335030d3,156,Demian Maia,Jon Fitch
UFC 156: Aldo vs Edgar,Joseph Benavidez vs. Ian McCall,http://ufcstats.com/fight-details/40cc0ccf580a4836,156,Joseph Benavidez,Ian McCall
UFC 156: Aldo vs Edgar,Evan Dunham vs. Gleison Tibau,http://ufcstats.com/fight-details/1d43112d98de273a,156,Evan Dunham,Gleison Tibau
UFC 156: Aldo vs Edgar,Tyron Woodley vs. Jay Hieron,http://ufcstats.com/fight-details/8bcdb1c3418fe739,156,Tyron Woodley,Jay Hieron
UFC 156: Aldo vs Edgar,Bobby Green vs. Jacob Volkmann,http://ufcstats.com/fight-details/cd03bff050e53625,156,Bobby Green,Jacob Volkmann
UFC 156: Aldo vs Edgar,Isaac Vallie-Flagg vs. Yves Edwards,http://ufcstats.com/fight-details/54c842a037183f48,156,Isaac Vallie-Flagg,Yves Edwards
UFC 156: Aldo vs Edgar,Dustin Kimura vs. Chico Camus,http://ufcstats.com/fight-details/6247ad19755b71d6,156,Dustin Kimura,Chico Camus
UFC 156: Aldo vs Edgar,Francisco Rivera vs. Edwin Figueroa,http://ufcstats.com/fight-details/42eba784becde9ad,156,Francisco Rivera,Edwin Figueroa
UFC on FOX: Johnson vs Dodson,Demetrious Johnson vs. John Dodson,http://ufcstats.com/fight-details/9b9591a4f7febe32,,Demetrious Johnson,John Dodson
UFC on FOX: Johnson vs Dodson,Glover Teixeira vs. Quinton Jackson,http://ufcstats.com/fight-details/638093bc4f69f639,,Glover Teixeira,Quinton Jackson
UFC on FOX: Johnson vs Dodson,Anthony Pettis vs. Donald Cerrone,http://ufcstats.com/fight-details/bddf441908777c0c,,Anthony Pettis,Donald Cerrone
UFC on FOX: Johnson vs Dodson,Ricardo Lamas vs. Erik Koch,http://ufcstats.com/fight-details/4e87af7e5156bbf7,,Ricardo Lamas,Erik Koch
UFC on FOX: Johnson vs Dodson,TJ Grant vs. Matt Wiman,http://ufcstats.com/fight-details/e8c24a1754599237,,TJ Grant,Matt Wiman
UFC on FOX: Johnson vs Dodson,Clay Guida vs. Hatsu Hioki,http://ufcstats.com/fight-details/76690fbdcaa85c21,,Clay Guida,Hatsu Hioki
UFC on FOX: Johnson vs Dodson,Pascal Krauss vs. Mike Stumpf,http://ufcstats.com/fight-details/856e171bdfc98cb5,,Pascal Krauss,Mike Stumpf
UFC on FOX: Johnson vs Dodson,Ryan Bader vs. Vladimir Matyushenko,http://ufcstats.com/fight-details/97cec48c97e7ea31,,Ryan Bader,Vladimir Matyushenko
UFC on FOX: Johnson vs Dodson,Shawn Jordan vs. Mike Russow,http://ufcstats.com/fight-details/ca28f69fa42f88ed,,Shawn Jordan,Mike Russow
UFC on FOX: Johnson vs Dodson,Rafael Natal vs. Sean Spencer,http://ufcstats.com/fight-details/df0d3dec831e2142,,Rafael Natal,Sean Spencer
UFC on FOX: Johnson vs Dodson,David Mitchell vs. Simeon Thoresen,http://ufcstats.com/fight-details/83f6a6fc79036749,,David Mitchell,Simeon Thoresen
UFC on FX: Belfort vs Bisping,Vitor Belfort vs. Michael Bisping,http://ufcstats.com/fight-details/b51d691b9f5603a8,,Vitor Belfort,Michael Bisping
UFC on FX: Belfort vs Bisping,CB Dollaway vs. Daniel Sarafian,http://ufcstats.com/fight-details/4d231d5d5f815085,,CB Dollaway,Daniel Sarafian
UFC on FX: Belfort vs Bisping,Gabriel Gonzaga vs. Ben Rothwell,http://ufcstats.com/fight-details/2eeb1656692bd967,,Gabriel Gonzaga,Ben Rothwell
UFC on FX: Belfort vs Bisping,Khabib Nurmagomedov vs. Thiago Tavares,http://ufcstats.com/fight-details/7651b2e09ea2c420,,Khabib Nurmagomedov,Thiago Tavares
UFC on FX: Belfort vs Bisping,Godofredo Pepey vs. Milton Vieira,http://ufcstats.com/fight-details/8f426040f746905d,,Godofredo Pepey,Milton Vieira
