EVENT,BOUT,URL
UFC Fight Night: Waterson vs. Hill,Bryan Barberena vs. Anthony Ivy,http://ufcstats.com/fight-details/463fc1fd1f17befb
UFC Fight Night: Waterson vs. Hill,Sabina Mazo vs. Justine Kish,http://ufcstats.com/fight-details/ed8fb10b596e6fa4
UFC Fight Night: Overeem vs. Sakai,Alistair Overeem vs. Augusto Sakai,http://ufcstats.com/fight-details/24341a8cf1152c5c
UFC Fight Night: Overeem vs. Sakai,Ovince Saint Preux vs. Alonzo Menifield,http://ufcstats.com/fight-details/0e809b7e37681783
UFC Fight Night: Overeem vs. Sakai,Michel Pereira vs. Zelim Imadaev,http://ufcstats.com/fight-details/0f279b25ccbecc76
UFC Fight Night: Overeem vs. Sakai,Andre Muniz vs. Bartosz Fabinski,http://ufcstats.com/fight-details/e8206c7380441fbb
UFC Fight Night: Overeem vs. Sakai,Brian Kelleher vs. Ray Rodriguez,http://ufcstats.com/fight-details/7595aabe89020780
UFC Fight Night: Overeem vs. Sakai,Viviane Araujo vs. Montana De La Rosa,http://ufcstats.com/fight-details/7930c605c6a6ec88
UFC Fight Night: Overeem vs. Sakai,Hunter Azure vs. Cole Smith,http://ufcstats.com/fight-details/7340b4cbdbac5863
UFC Fight Night: Smith vs. Rakic,Aleksandar Rakic vs. Anthony Smith,http://ufcstats.com/fight-details/1ff4586752ee8a93
UFC Fight Night: Smith vs. Rakic,Neil Magny vs. Robbie Lawler,http://ufcstats.com/fight-details/864cddd6e165ea2d
UFC Fight Night: Smith vs. Rakic,Alexa Grasso vs. Ji Yeon Kim,http://ufcstats.com/fight-details/0a9f22de8600c762
UFC Fight Night: Smith vs. Rakic,Ricardo Lamas vs. Bill Algeo,http://ufcstats.com/fight-details/3a8e4b830750e9d4
UFC Fight Night: Smith vs. Rakic,Impa Kasanganay vs. Maki Pitolo,http://ufcstats.com/fight-details/eb9097be07a3c26a
UFC Fight Night: Smith vs. Rakic,Zak Cummings vs. Alessio Di Chirico,http://ufcstats.com/fight-details/0a7517a16d2d9db6
UFC Fight Night: Smith vs. Rakic,Alex Caceres vs. Austin Springer,http://ufcstats.com/fight-details/d43c007dab9c51b0
UFC Fight Night: Smith vs. Rakic,Sean Brady vs. Christian Aguilera,http://ufcstats.com/fight-details/c5ba56d51f6b0171
UFC Fight Night: Smith vs. Rakic,Polyana Viana vs. Emily Whitmire,http://ufcstats.com/fight-details/16358c536d739017
UFC Fight Night: Smith vs. Rakic,Mallory Martin vs. Hannah Cifers,http://ufcstats.com/fight-details/e1e31a8dfa9c27f6
UFC Fight Night: Munhoz vs. Edgar,Frankie Edgar vs. Pedro Munhoz,http://ufcstats.com/fight-details/dfe14e13aa727a0c
UFC Fight Night: Munhoz vs. Edgar,Mike Rodriguez vs. Marcin Prachnio,http://ufcstats.com/fight-details/5d9a3bfdcd28abb8
UFC Fight Night: Munhoz vs. Edgar,Joe Solecki vs. Austin Hubbard,http://ufcstats.com/fight-details/23e548f618dd0e5f
UFC Fight Night: Munhoz vs. Edgar,Shana Dobson vs. Mariya Agapova,http://ufcstats.com/fight-details/37a6fc5e69a7932d
UFC Fight Night: Munhoz vs. Edgar,Daniel Rodriguez vs. Dwight Grant,http://ufcstats.com/fight-details/cfa0dbc7534f3545
UFC Fight Night: Munhoz vs. Edgar,Amanda Lemos vs. Inoue Mizuki,http://ufcstats.com/fight-details/0a3e48cdd97267f4
UFC Fight Night: Munhoz vs. Edgar,Jordan Wright vs. Ike Villanueva,http://ufcstats.com/fight-details/0ccc86f7d0e84c3e
UFC Fight Night: Munhoz vs. Edgar,Matthew Semelsberger vs. Carlton Minus,http://ufcstats.com/fight-details/949619e1b1de9e5f
UFC Fight Night: Munhoz vs. Edgar,Timur Valiev vs. Trevin Jones,http://ufcstats.com/fight-details/7ada9af99946d456
UFC 252: Miocic vs. Cormier 3,Stipe Miocic vs. Daniel Cormier,http://ufcstats.com/fight-details/3bdacc82209b33f5
UFC 252: Miocic vs. Cormier 3,Marlon Vera vs. Sean O'Malley,http://ufcstats.com/fight-details/7200343d2e957cf3
UFC 252: Miocic vs. Cormier 3,Jairzinho Rozenstruik vs. Junior Dos Santos,http://ufcstats.com/fight-details/dc24c4759651c6ad
UFC 252: Miocic vs. Cormier 3,Daniel Pineda vs. Herbert Burns,http://ufcstats.com/fight-details/0d9e9127c62811f9
UFC 252: Miocic vs. Cormier 3,Merab Dvalishvili vs. John Dodson,http://ufcstats.com/fight-details/57939328c1214107
UFC 252: Miocic vs. Cormier 3,Vinc Pichel vs. Jim Miller,http://ufcstats.com/fight-details/054794810817c1cc
UFC 252: Miocic vs. Cormier 3,Virna Jandiroba vs. Felice Herrig,http://ufcstats.com/fight-details/5081319e58f9759f
UFC 252: Miocic vs. Cormier 3,Danny Chavez vs. TJ Brown,http://ufcstats.com/fight-details/3e4b8bd71e8bceb2
UFC 252: Miocic vs. Cormier 3,Livinha Souza vs. Ashley Yoder,http://ufcstats.com/fight-details/745bdd823161da89
UFC 252: Miocic vs. Cormier 3,Chris Daukaus vs. Parker Porter,http://ufcstats.com/fight-details/2e9ad55f2e2f7c56
UFC 252: Miocic vs. Cormier 3,Kai Kamaka vs. Tony Kelley,http://ufcstats.com/fight-details/86deadaab9905a03
UFC Fight Night: Lewis vs. Oleinik,Derrick Lewis vs. Aleksei Oleinik,http://ufcstats.com/fight-details/a2e34655a41ba45c
UFC Fight Night: Lewis vs. Oleinik,Chris Weidman vs. Omari Akhmedov,http://ufcstats.com/fight-details/22e10b23784e5efc
UFC Fight Night: Lewis vs. Oleinik,Darren Stewart vs. Maki Pitolo,http://ufcstats.com/fight-details/c2ddadfa1a1056be
UFC Fight Night: Lewis vs. Oleinik,Yana Kunitskaya vs. Julija Stoliarenko,http://ufcstats.com/fight-details/ad62675e819e92fc
UFC Fight Night: Lewis vs. Oleinik,Beneil Dariush vs. Scott Holtzman,http://ufcstats.com/fight-details/cfb189e326553f0a
UFC Fight Night: Lewis vs. Oleinik,Tim Means vs. Laureano Staropoli,http://ufcstats.com/fight-details/6f1892ed71d943d7
UFC Fight Night: Lewis vs. Oleinik,Kevin Holland vs. Joaquin Buckley,http://ufcstats.com/fight-details/05f6459d1f3ed13f
UFC Fight Night: Lewis vs. Oleinik,Nasrat Haqparast vs. Alexander Munoz,http://ufcstats.com/fight-details/26173f6491300eaa
UFC Fight Night: Lewis vs. Oleinik,Andrew Sanchez vs. Wellington Turman,http://ufcstats.com/fight-details/e8f4e8ff49678b44
UFC Fight Night: Lewis vs. Oleinik,Gavin Tucker vs. Justin Jaynes,http://ufcstats.com/fight-details/1308213458d8596b
UFC Fight Night: Lewis vs. Oleinik,Youssef Zalal vs. Peter Barrett,http://ufcstats.com/fight-details/e255fc129f225a55
UFC Fight Night: Lewis vs. Oleinik,Irwin Rivera vs. Ali AlQaisi,http://ufcstats.com/fight-details/5c8d9d893d163d51
UFC Fight Night: Brunson vs. Shahbazyan,Derek Brunson vs. Edmen Shahbazyan,http://ufcstats.com/fight-details/0b88d0c76f9cd7e4
UFC Fight Night: Brunson vs. Shahbazyan,Jennifer Maia vs. Joanne Wood,http://ufcstats.com/fight-details/5885445f39dac389
UFC Fight Night: Brunson vs. Shahbazyan,Vicente Luque vs. Randy Brown,http://ufcstats.com/fight-details/2fb1abeb337e0ccc
UFC Fight Night: Brunson vs. Shahbazyan,Bobby Green vs. Lando Vannata,http://ufcstats.com/fight-details/0b21755eb0897396
UFC Fight Night: Brunson vs. Shahbazyan,Jonathan Martinez vs. Frankie Saenz,http://ufcstats.com/fight-details/94b48b98d0292720
UFC Fight Night: Brunson vs. Shahbazyan,Nate Maness vs. Johnny Munoz,http://ufcstats.com/fight-details/6ba9f6a7a9361354
UFC Fight Night: Brunson vs. Shahbazyan,Jamall Emmers vs. Vince Cachero,http://ufcstats.com/fight-details/76b9a338597fc604
UFC Fight Night: Brunson vs. Shahbazyan,Chris Gutierrez vs. Cody Durden,http://ufcstats.com/fight-details/dcf161082c849205
UFC Fight Night: Whittaker vs. Till,Robert Whittaker vs. Darren Till,http://ufcstats.com/fight-details/11f715fa5e825e51
UFC Fight Night: Whittaker vs. Till,Mauricio Rua vs. Rogerio Nogueira,http://ufcstats.com/fight-details/a3820f1eb82f2ba6
UFC Fight Night: Whittaker vs. Till,Fabricio Werdum vs. Alexander Gustafsson,http://ufcstats.com/fight-details/f786136e55007e17
UFC Fight Night: Whittaker vs. Till,Carla Esparza vs. Marina Rodriguez,http://ufcstats.com/fight-details/5632f2364016e879
UFC Fight Night: Whittaker vs. Till,Paul Craig vs. Gadzhimurad Antigulov,http://ufcstats.com/fight-details/74dae3d87a99cf5d
UFC Fight Night: Whittaker vs. Till,Alex Oliveira vs. Peter Sobotta,http://ufcstats.com/fight-details/58e07add007685f8
UFC Fight Night: Whittaker vs. Till,Khamzat Chimaev vs. Rhys McKee,http://ufcstats.com/fight-details/573d3a6984cbcd29
UFC Fight Night: Whittaker vs. Till,Francisco Trinaldo vs. Jai Herbert,http://ufcstats.com/fight-details/3b209a2aee014ac2
UFC Fight Night: Whittaker vs. Till,Nicolas Dalby vs. Jesse Ronson,http://ufcstats.com/fight-details/407e1c6850e7022c
UFC Fight Night: Whittaker vs. Till,Tom Aspinall vs. Jake Collier,http://ufcstats.com/fight-details/6cfab1da57d260f4
UFC Fight Night: Whittaker vs. Till,Movsar Evloev vs. Mike Grundy,http://ufcstats.com/fight-details/32b0e450b11b32fe
UFC Fight Night: Whittaker vs. Till,Tanner Boser vs. Raphael Pessoa,http://ufcstats.com/fight-details/88d3b6b833e31712
UFC Fight Night: Whittaker vs. Till,Pannie Kianzad vs. Bethe Correia,http://ufcstats.com/fight-details/54bbc7974df586a1
UFC Fight Night: Whittaker vs. Till,Ramazan Emeev vs. Niklas Stolze,http://ufcstats.com/fight-details/87daaa6db4f6940c
UFC Fight Night: Whittaker vs. Till,Nathaniel Wood vs. John Castaneda,http://ufcstats.com/fight-details/67db05bac9165722
UFC Fight Night: Figueiredo vs. Benavidez 2,Deiveson Figueiredo vs. Joseph Benavidez,http://ufcstats.com/fight-details/4dc5039b21013b3a
UFC Fight Night: Figueiredo vs. Benavidez 2,Jack Hermansson vs. Kelvin Gastelum,http://ufcstats.com/fight-details/fcfd2e6eed519cb9
UFC Fight Night: Figueiredo vs. Benavidez 2,Rafael Fiziev vs. Marc Diakiese,http://ufcstats.com/fight-details/e5872dfa5b93fcbb
UFC Fight Night: Figueiredo vs. Benavidez 2,Ariane Lipski vs. Luana Carolina,http://ufcstats.com/fight-details/c4c379b8f99fea88
UFC Fight Night: Figueiredo vs. Benavidez 2,Askar Askarov vs. Alexandre Pantoja,http://ufcstats.com/fight-details/ba4485ce4e8e3fe1
UFC Fight Night: Figueiredo vs. Benavidez 2,Roman Dolidze vs. Khadis Ibragimov,http://ufcstats.com/fight-details/e5a9f75b1117d848
UFC Fight Night: Figueiredo vs. Benavidez 2,Grant Dawson vs. Nad Narimani,http://ufcstats.com/fight-details/bb881d4ee6dfbf86
UFC Fight Night: Figueiredo vs. Benavidez 2,Joel Alvarez vs. Joe Duffy,http://ufcstats.com/fight-details/b76c0b0ed2926737
UFC Fight Night: Figueiredo vs. Benavidez 2,Brett Johns vs. Montel Jackson,http://ufcstats.com/fight-details/b5f70d0c88f12645
UFC Fight Night: Figueiredo vs. Benavidez 2,Amir Albazi vs. Malcolm Gordon,http://ufcstats.com/fight-details/b9b0da84b243213f
UFC Fight Night: Figueiredo vs. Benavidez 2,Arman Tsarukyan vs. Davi Ramos,http://ufcstats.com/fight-details/ecb24300bb3bef8c
UFC Fight Night: Figueiredo vs. Benavidez 2,Serghei Spivac vs. Carlos Felipe,http://ufcstats.com/fight-details/147e31abbe3927d0
UFC Fight Night: Kattar vs. Ige,Calvin Kattar vs. Dan Ige,http://ufcstats.com/fight-details/abeaae1a64934178
UFC Fight Night: Kattar vs. Ige,Tim Elliott vs. Ryan Benoit,http://ufcstats.com/fight-details/7dbf23cb872edc9c
UFC Fight Night: Kattar vs. Ige,Jimmie Rivera vs. Cody Stamann,http://ufcstats.com/fight-details/d4c314616eac8f8b
UFC Fight Night: Kattar vs. Ige,Taila Santos vs. Molly McCann,http://ufcstats.com/fight-details/15def71ff1679e06
UFC Fight Night: Kattar vs. Ige,Mounir Lazzez vs. Abdul Razak Alhassan,http://ufcstats.com/fight-details/33d2a1dbb8a7fef5
UFC Fight Night: Kattar vs. Ige,Khamzat Chimaev vs. John Phillips,http://ufcstats.com/fight-details/7fd810af30144119
UFC Fight Night: Kattar vs. Ige,Lerone Murphy vs. Ricardo Ramos,http://ufcstats.com/fight-details/f3efc6121c5323ff
UFC Fight Night: Kattar vs. Ige,Modestas Bukauskas vs. Andreas Michailidis,http://ufcstats.com/fight-details/0e969ae805006d1f
UFC Fight Night: Kattar vs. Ige,Jared Gordon vs. Chris Fishgold,http://ufcstats.com/fight-details/819f51ef9d945a46
UFC Fight Night: Kattar vs. Ige,Liana Jojua vs. Diana Belbita,http://ufcstats.com/fight-details/dccea04cc3567955
UFC Fight Night: Kattar vs. Ige,Jack Shore vs. Aaron Phillips,http://ufcstats.com/fight-details/f3c42ce9fad55eb7
UFC 251: Usman vs. Masvidal,Kamaru Usman vs. Jorge Masvidal,http://ufcstats.com/fight-details/d292243c6499b2fe
UFC 251: Usman vs. Masvidal,Alexander Volkanovski vs. Max Holloway,http://ufcstats.com/fight-details/94b1596c6ff9a25d
UFC 251: Usman vs. Masvidal,Petr Yan vs. Jose Aldo,http://ufcstats.com/fight-details/0f9be7ac405772f8
UFC 251: Usman vs. Masvidal,Rose Namajunas vs. Jessica Andrade,http://ufcstats.com/fight-details/e16f42a666e163d8
UFC 251: Usman vs. Masvidal,Amanda Ribas vs. Paige VanZant,http://ufcstats.com/fight-details/6e0c1faaf40caf9a
UFC 251: Usman vs. Masvidal,Jiri Prochazka vs. Volkan Oezdemir,http://ufcstats.com/fight-details/cd8cdb539deaa47f
UFC 251: Usman vs. Masvidal,Muslim Salikhov vs. Elizeu Zaleski dos Santos,http://ufcstats.com/fight-details/ce7cd2ec773bea7f
UFC 251: Usman vs. Masvidal,Makwan Amirkhani vs. Danny Henry,http://ufcstats.com/fight-details/159646a9d2ae8ea5
UFC 251: Usman vs. Masvidal,Leonardo Santos vs. Roman Bogatov,http://ufcstats.com/fight-details/7c76c752c7abf2e0
UFC 251: Usman vs. Masvidal,Marcin Tybura vs. Maxim Grishin,http://ufcstats.com/fight-details/137646de0ffd9c35
UFC 251: Usman vs. Masvidal,Raulian Paiva vs. Zhalgas Zhumagulov,http://ufcstats.com/fight-details/0e8d5c16eb9cb1cf
UFC 251: Usman vs. Masvidal,Karol Rosa vs. Vanessa Melo,http://ufcstats.com/fight-details/08e48648e3504638
UFC 251: Usman vs. Masvidal,Davey Grant vs. Martin Day,http://ufcstats.com/fight-details/5d6fb4acfe5cc8a1
UFC Fight Night: Poirier vs. Hooker,Dustin Poirier vs. Dan Hooker,http://ufcstats.com/fight-details/f8dd1e75978a3957
UFC Fight Night: Poirier vs. Hooker,Mike Perry vs. Mickey Gall,http://ufcstats.com/fight-details/f2d9814936a6eb35
UFC Fight Night: Poirier vs. Hooker,Maurice Greene vs. Gian Villante,http://ufcstats.com/fight-details/9ce56acac775d386
UFC Fight Night: Poirier vs. Hooker,Brendan Allen vs. Kyle Daukaus,http://ufcstats.com/fight-details/cfd47fddbb705f26
UFC Fight Night: Poirier vs. Hooker,Takashi Sato vs. Jason Witt,http://ufcstats.com/fight-details/67ed3ad521ef619c
UFC Fight Night: Poirier vs. Hooker,Julian Erosa vs. Sean Woodson,http://ufcstats.com/fight-details/8a8fea2c10512434
UFC Fight Night: Poirier vs. Hooker,Khama Worthy vs. Luis Pena,http://ufcstats.com/fight-details/9025e3c6b6d71253
UFC Fight Night: Poirier vs. Hooker,Tanner Boser vs. Philipe Lins,http://ufcstats.com/fight-details/75570ea2da94a4fb
UFC Fight Night: Poirier vs. Hooker,Kay Hansen vs. Jinh Yu Frey,http://ufcstats.com/fight-details/1b8d366ac0f110f3
UFC Fight Night: Poirier vs. Hooker,Youssef Zalal vs. Jordan Griffin,http://ufcstats.com/fight-details/0f369d09416b9e34
UFC Fight Night: Blaydes vs. Volkov,Curtis Blaydes vs. Alexander Volkov,http://ufcstats.com/fight-details/0c3622569cd8062a
UFC Fight Night: Blaydes vs. Volkov,Josh Emmett vs. Shane Burgos,http://ufcstats.com/fight-details/4f99b4a39925cb47
UFC Fight Night: Blaydes vs. Volkov,Raquel Pennington vs. Marion Reneau,http://ufcstats.com/fight-details/8b9e9f283e76b429
UFC Fight Night: Blaydes vs. Volkov,Belal Muhammad vs. Lyman Good,http://ufcstats.com/fight-details/f00921c62315be96
UFC Fight Night: Blaydes vs. Volkov,Jim Miller vs. Roosevelt Roberts,http://ufcstats.com/fight-details/9b39e15b42422a08
UFC Fight Night: Blaydes vs. Volkov,Bobby Green vs. Clay Guida,http://ufcstats.com/fight-details/d851cbbbdfd05a49
UFC Fight Night: Blaydes vs. Volkov,Tecia Torres vs. Brianna Van Buren,http://ufcstats.com/fight-details/1adee75d6c671cc8
UFC Fight Night: Blaydes vs. Volkov,Marc-Andre Barriault vs. Oskar Piechota,http://ufcstats.com/fight-details/f044802db5688bbe
UFC Fight Night: Blaydes vs. Volkov,Gillian Robertson vs. Cortney Casey,http://ufcstats.com/fight-details/90715135a543b6e3
UFC Fight Night: Blaydes vs. Volkov,Justin Jaynes vs. Frank Camacho,http://ufcstats.com/fight-details/7f0175f71481b63d
UFC Fight Night: Blaydes vs. Volkov,Lauren Murphy vs. Roxanne Modafferi,http://ufcstats.com/fight-details/088b47d890b389e9
UFC Fight Night: Blaydes vs. Volkov,Austin Hubbard vs. Max Rohskopf,http://ufcstats.com/fight-details/d333a6c34ff16397
UFC Fight Night: Eye vs. Calvillo,Cynthia Calvillo vs. Jessica Eye,http://ufcstats.com/fight-details/b8b692aa2aae3310
UFC Fight Night: Eye vs. Calvillo,Marvin Vettori vs. Karl Roberson,http://ufcstats.com/fight-details/e857ca0bc3b9fdcd
UFC Fight Night: Eye vs. Calvillo,Charles Rosa vs. Kevin Aguilar,http://ufcstats.com/fight-details/1109a8f2adc81ce0
UFC Fight Night: Eye vs. Calvillo,Andre Fili vs. Charles Jourdain,http://ufcstats.com/fight-details/cab532b4544580bd
UFC Fight Night: Eye vs. Calvillo,Jordan Espinosa vs. Mark De La Rosa,http://ufcstats.com/fight-details/e36b8b88646f72f8
UFC Fight Night: Eye vs. Calvillo,Mariya Agapova vs. Hannah Cifers,http://ufcstats.com/fight-details/7606d2f8d8b0e889
UFC Fight Night: Eye vs. Calvillo,Merab Dvalishvili vs. Gustavo Lopez,http://ufcstats.com/fight-details/05061dd590c9eb34
UFC Fight Night: Eye vs. Calvillo,Julia Avila vs. Gina Mazany,http://ufcstats.com/fight-details/97125cd6a94b6394
UFC Fight Night: Eye vs. Calvillo,Tyson Nam vs. Zarrukh Adashev,http://ufcstats.com/fight-details/dfbb110855354039
UFC Fight Night: Eye vs. Calvillo,Christian Aguilera vs. Anthony Ivy,http://ufcstats.com/fight-details/58e72b1a38880ba9
UFC 250: Nunes vs. Spencer,Amanda Nunes vs. Felicia Spencer,http://ufcstats.com/fight-details/dc38c78358e053c3
UFC 250: Nunes vs. Spencer,Cody Garbrandt vs. Raphael Assuncao,http://ufcstats.com/fight-details/0ddf834a47533d15
UFC 250: Nunes vs. Spencer,Aljamain Sterling vs. Cory Sandhagen,http://ufcstats.com/fight-details/c03b6b6ce5d03276
UFC 250: Nunes vs. Spencer,Neil Magny vs. Anthony Rocco Martin,http://ufcstats.com/fight-details/8bede5047e97d602
UFC 250: Nunes vs. Spencer,Sean O'Malley vs. Eddie Wineland,http://ufcstats.com/fight-details/58584ccd0f63e3f3
UFC 250: Nunes vs. Spencer,Alex Caceres vs. Chase Hooper,http://ufcstats.com/fight-details/f2cd665eab69876a
UFC 250: Nunes vs. Spencer,Ian Heinisch vs. Gerald Meerschaert,http://ufcstats.com/fight-details/6fe8bce03a46350b
UFC 250: Nunes vs. Spencer,Cody Stamann vs. Brian Kelleher,http://ufcstats.com/fight-details/c6ca435e24c5f4e4
UFC 250: Nunes vs. Spencer,Maki Pitolo vs. Charles Byrd,http://ufcstats.com/fight-details/1c7ea3928c7d0ad8
UFC 250: Nunes vs. Spencer,Alex Perez vs. Jussier Formiga,http://ufcstats.com/fight-details/de4c4997f1429dd1
UFC 250: Nunes vs. Spencer,Devin Clark vs. Alonzo Menifield,http://ufcstats.com/fight-details/5fdf6611815efdfb
UFC 250: Nunes vs. Spencer,Herbert Burns vs. Evan Dunham,http://ufcstats.com/fight-details/20ba608a6e717f05
UFC Fight Night: Woodley vs. Burns,Gilbert Burns vs. Tyron Woodley,http://ufcstats.com/fight-details/e9eab0fa03eecd9b
UFC Fight Night: Woodley vs. Burns,Augusto Sakai vs. Blagoy Ivanov,http://ufcstats.com/fight-details/a6743d41b0b95271
UFC Fight Night: Woodley vs. Burns,Billy Quarantillo vs. Spike Carlyle,http://ufcstats.com/fight-details/1e9a2b197ebff074
UFC Fight Night: Woodley vs. Burns,Roosevelt Roberts vs. Brok Weaver,http://ufcstats.com/fight-details/03e5127d4832750c
UFC Fight Night: Woodley vs. Burns,Mackenzie Dern vs. Hannah Cifers,http://ufcstats.com/fight-details/3640defb8294bd37
UFC Fight Night: Woodley vs. Burns,Katlyn Chookagian vs. Antonina Shevchenko,http://ufcstats.com/fight-details/a41384da70013373
UFC Fight Night: Woodley vs. Burns,Daniel Rodriguez vs. Gabe Green,http://ufcstats.com/fight-details/767819f321431bed
UFC Fight Night: Woodley vs. Burns,Jamahal Hill vs. Klidson Abreu,http://ufcstats.com/fight-details/0fcf42b68f2f0fa3
UFC Fight Night: Woodley vs. Burns,Brandon Royval vs. Tim Elliott,http://ufcstats.com/fight-details/0170db5fad04e4d0
UFC Fight Night: Woodley vs. Burns,Casey Kenney vs. Louis Smolka,http://ufcstats.com/fight-details/57dec2b07b75dada
UFC Fight Night: Woodley vs. Burns,Chris Gutierrez vs. Vince Morales,http://ufcstats.com/fight-details/2300ad7f87080ad7
UFC Fight Night: Overeem vs. Harris,Alistair Overeem vs. Walt Harris,http://ufcstats.com/fight-details/ce0748519d5ea5c6
UFC Fight Night: Overeem vs. Harris,Claudia Gadelha vs. Angela Hill,http://ufcstats.com/fight-details/27bfb9205119f23b
UFC Fight Night: Overeem vs. Harris,Dan Ige vs. Edson Barboza,http://ufcstats.com/fight-details/58540b24ed77d31b
UFC Fight Night: Overeem vs. Harris,Krzysztof Jotko vs. Eryk Anders,http://ufcstats.com/fight-details/821a1c6f5d7fab14
UFC Fight Night: Overeem vs. Harris,Song Yadong vs. Marlon Vera,http://ufcstats.com/fight-details/81f2f2d4b0302590
UFC Fight Night: Overeem vs. Harris,Miguel Baeza vs. Matt Brown,http://ufcstats.com/fight-details/adac148ee6fa3bf7
UFC Fight Night: Overeem vs. Harris,Kevin Holland vs. Anthony Hernandez,http://ufcstats.com/fight-details/51461da4ba467901
UFC Fight Night: Overeem vs. Harris,Giga Chikadze vs. Irwin Rivera,http://ufcstats.com/fight-details/b1e66cea3a4d4709
